planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
KELT-7 b,NIRSpec / BOTS,F290LP,G395H,1,12,3838,Transit,2,-27.0,27.0,2048.0,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,KELT-7,-69.9226,69.9226,441.7837,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.73477,-4e-6,4e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.673,0.673,17.934,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04415,-0.00052,0.00062,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.2,0.2,1.3,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.004,0.004,0.757,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.07,1.54,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.05,0.04,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,1.73,-0.2,0.2,69.3,<a refstr=ZHOU_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.460.3376Z/abstract target=ref>Zhou et al. 2016</a>,-7.0,7.0,6768.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.924,0.938,136.681,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
KELT-7 b,NIRISS / SOSS,-,GR700XD,1,0,5924,Transit,3,-27.0,27.0,2048.0,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,KELT-7,-69.9226,69.9226,441.7837,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.73477,-4e-6,4e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.673,0.673,17.934,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04415,-0.00052,0.00062,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.2,0.2,1.3,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.004,0.004,0.757,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.07,1.54,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,-0.05,0.04,<a refstr=BIERYLA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...12B/abstract target=ref>Bieryla et al. 2015</a>,1.73,-0.2,0.2,69.3,<a refstr=ZHOU_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.460.3376Z/abstract target=ref>Zhou et al. 2016</a>,-7.0,7.0,6768.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.924,0.938,136.681,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
KELT-8 b,MIRI / LRS,- ,SLITLESS,2,12,5687,Eclipse,3,-55.0,61.0,1675.0,<a refstr=FULTON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...810...30F/abstract target=ref>Fulton et al. 2015</a>,KELT-8,-38.1396,38.1396,209.7678,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.24406,-0.00016,0.00016,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-1.121,1.121,18.159,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0455,-0.00088,0.00083,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.5,0.4,5.4,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.023,0.016,0.265,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.21,0.21,0.81,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.08,0.08,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.46,-1.5,1.5,3.7,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-54.0,54.0,5754.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.995,1.005,197.572,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
Kepler-12 b,NIRSpec / BOTS,CLEAR,PRISM,2,12,3969,Transit,2,-30.0,30.0,1480.0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,Kepler-12,-16.20933,16.84499,137.30256,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,4.4379629,-6e-7,6e-7,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,b,-0.404,0.347,19.661,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,0.0553,-0.0012,0.001,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,-0.4,0.3,4.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.017,0.017,0.449,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.05,0.05,1.17,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,-0.03,0.03,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,1.48,-0.5,0.5,0.8,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-100.0,100.0,5947.0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,-9.643,9.854,881.386,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
Kepler-51 b,NIRSpec / BOTS,CLEAR,PRISM,1,12,2454,Transit,1,-11.0,11.0,543.0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,Kepler-51,-0.8,1.5,2.1,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,45.154,-0.0002,0.0002,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,b,-0.3,0.3,7.1,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,0.2514,-0.0097,0.0097,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-2.3,2.3,0.3,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,,-0.142,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.12,0.12,1.04,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-0.5,0.5,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,0.94,,,,"",-107.0,107.0,6018.0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-13.218,13.669,783.831,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
Kepler-51 d,NIRSpec / BOTS,CLEAR,PRISM,1,12,2571,Transit,1,-8.0,8.0,381.0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,Kepler-51,-1.1,1.1,7.6,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,130.194,-0.002,0.005,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,d,-0.5,0.5,9.7,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,0.509,-0.02,0.02,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-2.3,2.3,0.3,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,,-0.142,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.12,0.12,1.04,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-0.5,0.5,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,0.94,,,,"",-107.0,107.0,6018.0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,-13.218,13.669,783.831,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
L 168-9 b,NIRSpec / BOTS,F290LP,G395H,3,0,2512,Transit,1,-39.0,39.0,998.0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,L 168-9,-0.45,0.45,4.07,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,1.40152604,-8.2e-7,7.4e-7,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,b,-0.14,0.14,1.63,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,0.0208,-0.0006,0.0006,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,,,,"",-0.001,0.001,-1.097,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.02,0.02,0.59,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.02,0.02,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.6,,,,"",-32.0,32.0,3842.0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,-0.0239,0.0239,25.1496,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
L 98-59 b,NIRSpec / BOTS,F290LP,G395H,4,12,3942,Transit,2,-36.0,33.0,627.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,L 98-59,-0.15,0.16,0.4,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,2.2531136,-1.5e-6,1.2e-6,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,b,-0.047,0.061,0.85,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.02191,-0.00084,0.0008,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,,,0.8,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.016,0.016,-1.948,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.03,0.03,0.27,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.02,0.03,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.3,-1.9,1.9,0.0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,-135.0,135.0,3415.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.0032,0.0032,10.6194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
L 98-59 c,NIRISS / SOSS,-,GR700XD,1,12,1201,Transit,1,-26.0,27.0,553.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,L 98-59,-0.25,0.26,2.22,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,-2.6e-6,1.6e-6,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,c,-0.075,0.095,1.385,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.0304,-0.0012,0.0011,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,,,0.8,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.016,0.016,-1.948,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.03,0.03,0.27,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.02,0.03,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.3,-1.9,1.9,0.0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,-135.0,135.0,3415.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.0032,0.0032,10.6194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
L 98-59 c,NIRSpec / BOTS,F290LP,G395H,2,0,2512,Transit,1,-26.0,27.0,553.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,L 98-59,-0.25,0.26,2.22,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,-2.6e-6,1.6e-6,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,c,-0.075,0.095,1.385,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.0304,-0.0012,0.0011,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,,,0.8,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.016,0.016,-1.948,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.03,0.03,0.27,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.02,0.03,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.3,-1.9,1.9,0.0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,-135.0,135.0,3415.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.0032,0.0032,10.6194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
L 98-59 c,MIRI / Imaging,F1500W,-,1,0,3730,Eclipse,2,-26.0,27.0,553.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,L 98-59,-0.25,0.26,2.22,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,-2.6e-6,1.6e-6,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,c,-0.075,0.095,1.385,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.0304,-0.0012,0.0011,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,,,0.8,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.016,0.016,-1.948,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.03,0.03,0.27,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.02,0.03,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.3,-1.9,1.9,0.0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,-135.0,135.0,3415.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.0032,0.0032,10.6194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
L 98-59 d,NIRISS / SOSS,-,GR700XD,1,12,1201,Transit,1,-20.0,20.0,416.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,L 98-59,-0.28,0.28,1.94,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,7.4507245,-4.6e-6,8.1e-6,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,d,-0.098,0.119,1.521,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.0486,-0.0019,0.0018,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,,,0.8,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.016,0.016,-1.948,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.03,0.03,0.27,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.02,0.03,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,0.3,-1.9,1.9,0.0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,-135.0,135.0,3415.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,-0.0032,0.0032,10.6194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
